"'CRANBERRY-ORANGE RELISH,CND                                                '"
"'PORK,CURED,HAM,BNLESS,REG (APPROX 11% FAT),RSTD                            '"
"'POTATOES,HASHED BROWN,FRZ,W/BUTTER SAU,PREP                                '"
"'BEEF,COMP OF RTL CUTS,LN,1/4""FAT,PRIME,RAW                                 '"
"'BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,RAW                                    '"
"'BEEF,CHUCK,CLOD RST,LN ONLY,TO 1/4"" FAT,USDA CHOIC,CKD,RSTD                '"
"'SALMON,COHO,FARMED,CKD,DRY HEAT                                            '"
"'FAST FOODS,ENCHIRITO,W/CHS,BF,&BNS                                         '"
"'KID CUISINE CHK NUG, PSTA IN CHS SAU,CRN,CHOC PUDD W/SPRINK                '"
"'BEEF,TOP SIRLOIN,LN,1/8"" FAT,ALL GRDS,CKD,BRLD                             '"
"'BEEF,FLANK,LN,0"" FAT,SEL,CKD,BRLD                                          '"
"'CHICKEN,BROILERS OR FRYERS,NECK,MEAT ONLY,CKD,SIMMRD                       '"
"'TURKEY,YOUNG TOM,BACK,MEAT&SKN,RAW                                         '"
"'GRAPE JUC,FRZ CONC,SWTND,UNDIL,W/ VIT C                                    '"
"'PINEAPPLE JUC,FRZ CONC,UNSWTND,UNDIL                                       '"
"'PORK,CURED,HAM & H2O PRODUCT,RUMP,BONE-IN,LN & FAT,UNHTD                   '"
"'BEEF,TENDERLOIN,LN,0""FAT,SEL,CKD,BRLD                                      '"
"'BEEF,FLANK,LN & FAT,0"" FAT,SEL,CKD,BRLD                                    '"
"'SALMON,CHINOOK,RAW                                                         '"
"'BREAD STUFFING,CORNBREAD,DRY MIX,PREP                                      '"
"'WENDY'S,ULTIMATE CHICK GRILL SNDWCH                                        '"
"'TACO BELL,BURRITO SUPREME W/ CHICK                                         '"
"'BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,CKD,RSTD                               '"
"'BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,SEL,CKD,RSTD                           '"
"'CHEESE,SWISS,LOW FAT                                                       '"
"'JELLIES,RED SUGAR,HOME PRESERVED                                           '"
"'TURKEY,ALL CLASSES,NECK,MEAT ONLY,CKD,SIMMRD                               '"
"'HAM,CHOPPED,NOT CANNED                                                     '"
"'OSCAR MAYER,HAM (CHOPPED W/ NAT JUICE)                                     '"
"'PORK,CURED,HAM W/ NAT JUICS,SLCE,BNE-IN,LN & FAT,HTD,PAN-BRL               '"
"'PORK,CURED,HAM,SLICE,BONE-IN,LN & FAT,HTD,PAN-BROIL                        '"
"'BEEF  RND  TIP RND   LN ONLY   TO 1/4"" FAT  SEL  CKD  RSTD                 '"
"'BEEF,RND,TOP RND,LN&FAT,1/4""FAT,PRIME,RAW                                  '"
"'BEEF,SHRT LOIN,TOP LOIN,LN & FAT,0"" FAT,SEL,CKD,BRLD                       '"
"'LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,CKD,RSTD                          '"
"'ICE CREAMS,BREYERS,NO SUGAR ADDED,BUTTER PECAN                             '"
"'FAST FOODS,SUNDAE,HOT FUDGE                                                '"
"'NESTLE,CHEF-MATE CORNED BF HASH,CND                                        '"
"'CHEESE,PAST PROCESS,AMERICAN,LOFAT                                         '"
"'SOUR CREAM,REDUCED FAT                                                     '"
"'CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,STWD                         '"
"'PHEASANT,RAW,MEAT&SKN                                                      '"
"'BEEF,RND,TIP RND,LN&FAT,0""FAT,SEL,CKD,RSTD                                 '"
"'BF,CHK CLOD,SHDR TNDR,MEDALLION,LN,0"" FAT,CHOIC,CKD,GRILLED                '"
"'LEMONADE,FRZ CONC,WHITE                                                    '"
"'LEMONADE,FRZ CONC,PINK                                                     '"
"'LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN,CKD,RSTD                             '"
"'BF,CHK,CLOD,SHDR TNDR,MED,LN & FAT,0"" FAT,CH,CKD,GRILLED                   '"
"'PIE FILLINGS,BLUEBERRY,CND                                                 '"
"'BABYFOOD,MEAT,TURKEY STKS,JR                                               '"
"'TURKEY,FRYER-ROASTERS,DK MEAT,MEAT&SKN,CKD,RSTD                            '"
"'HONEY ROLL SAUSAGE,BEEF                                                    '"
"'PORK,FRSH,VAR MEATS&BY-PRODUCTS,CHITTERLINGS,RAW                           '"
"'GINKGO NUTS,RAW                                                            '"
"'BEEF,SHRT LOIN,TOP LOIN,LN,0""FAT,ALL GRDS,CKD,BRLD                         '"
"'BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD                  '"
"'BF,LOIN,BTTM SIRLOIN BUTT,TRI-TIP,LN,0"" FAT,ALL GRD,CKD,RSTD               '"
"'BEEF,CHUCK,SHLDR CLOD,TOP BLADE,STEAK,LN,0"" FAT,CHOIC,RAW                  '"
"'SALMON,ATLANTIC,WILD,CKD,DRY HEAT                                          '"
"'VEAL,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW                                    '"
"'LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,CKD,RSTD                       '"
"'BF,CHUCK,CLOD,TOP & CNTR,STK,LN,0"" FAT,ALL GRDS,CKD,GRLD                   '"
"'BF,RND,OUT RND,BTTM RND,STEAK,LN,0"" FAT,ALL GRDS,CKD,GRILLED               '"
"'BF,CHK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW                '"
"'BF,CHK,CLD,TOP & CNTR ,STK,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD                '"
"'BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD               '"
"'PORK,CURED,HAM,SHANK,BONE-IN,LN & FAT,HTD,RSTD                             '"
"'BEEF,TOP SIRLOIN,LN,0""FAT,ALL GRDS,CKD,BRLD                                '"
"'BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 1/4"" FAT,USDA SEL,CKD,BRSD                '"
"'SALMON,ATLANTIC,FARMED,RAW                                                 '"
"'VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,NOT BREADED                            '"
"'VEAL,SHLDR,ARM,LN&FAT,CKD,RSTD                                             '"
"'LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,CKD,BRLD               '"
"'TACO BELL,BURRITO SUPREME W/ STEAK                                         '"
"'MCDONALD'S,PREMIUM GRILLED CHICK CLASSIC SNDWCH                            '"
"'BABYFOOD,MEAT,MEAT STKS,JR                                                 '"
"'CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,CKD,STWD                        '"
"'CHICKEN,CANNED,NO BROTH                                                    '"
"'SAUCE,PLUM,READY-TO-SERVE                                                  '"
'LEBANON BOLOGNA  BF                                                        '
"'LOUIS RICH,TURKEY BOLOGNA                                                  '"
"'BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,RAW                                   '"
"'BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,USDA SEL,CKD,BRLD                   '"
"'BF,CHUCK,SHDR CLOD,SHDR TOP&CNTR,STK,LN,0"" FAT,CH,CKD,GRILL                '"
"'EEL,MIXED SPECIES,RAW                                                      '"
"'SALMON,COHO,WILD,CKD,MOIST HEAT                                            '"
"'TUNA,FRSH,BLUEFIN,CKD,DRY HEAT                                             '"
"'VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,RSTD                                   '"
"'BF,CHK,SHLDR CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,CH,CKD,GRLD               '"
"'EGG,DUCK,WHOLE,FRESH,RAW                                                   '"
"'EGG,GOOSE,WHOLE,FRESH,RAW                                                  '"
"'CHICKEN,HEART,ALL CLASSES,CKD,SIMMRD                                       '"
"'CHICKEN,BROILERS OR FRYERS,LEG,MEAT ONLY,CKD,STWD                          '"
"'TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,CKD,RSTD                                '"
"'OSCAR MAYER,HEAD CHEESE                                                    '"
"'PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW                        '"
"'PORK,CURED,CANADIAN-STYLE BACON,GRILLED                                    '"
"'BEEF,RND,TIP RND,LN,1/4"" FAT,ALL GRDS,CKD,RSTD                             '"
"'BEEF,RND,BTTM RND,LN,0""FAT,CHOIC,CKD,RSTD                                  '"
"'LAMB,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD                                  '"
"'LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,RAW                           '"
"'BEEF,RND,TOP RND,LN,1/8"" FAT,ALL GRDS,CKD,BRLD                             '"
"'FROZEN NOVELTIES,ICE CRM TYPE,SUNDAE,PREPACKAGED                           '"
"'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT & SKN,RAW                          '"
"'SAUCE,HOMEMADE,WHITE,THICK                                                 '"
'BRATWURST  PORK  BF & TURKEY  LITE  SMOKED                                 '
"'PORK,CURED,HAM & H2O PRODUCT,RUMP,BONE-IN,LN & FAT,HTD,RSTD                '"
"'BEEF,RND,TIP RND,LN&FAT,1/4""FAT,SEL,RAW                                    '"
"'BEEF,RND,TOP RND,LN,0"" FAT,ALL GRDS,CKD,BRLD                               '"
"'BEEF,RND,TOP RND,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD                         '"
"'ALCOHOLIC BEV,DAIQUIRI,PREPARED-FROM-RECIPE                                '"
"'HALIBUT,GREENLAND,RAW                                                      '"
"'SARDINE,PACIFIC,CND IN TOMATO SAU,DRND SOL W/BONE                          '"
"'TUNA,WHITE,CND IN OIL,DRND SOL                                             '"
"'TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL                                     '"
"'LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4""FAT,CKD,BRLD                    '"
"'LAMB,NZ,IMP,FRZ,FORESHANK,LN,CKD,BRSD                                      '"
"'VEAL,SHLDR,BLADE,LN&FAT,CKD,RSTD                                           '"
"'VEAL,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD                                  '"
"'MCDONALD'S,HOT FUDGE SUNDAE                                                '"
"'BEEF,FLANK,LN,0"" FAT,ALL GRDS,CKD,BRLD                                     '"
"'CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,CKD,FRIED                      '"
"'CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,RAW                                '"
"'TURKEY,ALL CLASSES,DK MEAT,CKD,RSTD                                        '"
"'PORK,FRSH,LOIN,TENDERLOIN,LN,CKD,BRLD                                      '"
"'BEEF,RND,BTTM RND,LN&FAT,0""FAT,ALL GRDS,CKD,RSTD                           '"
"'BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,SEL,RAW                                   '"
'TUNA SALAD                                                                 '
"'BUTTERFISH,CKD,DRY HEAT                                                    '"
"'YELLOWTAIL,MXD SP,CKD,DRY HEAT                                             '"
"'LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,CKD,BRSD                               '"
"'GAME MEAT,DEER,GROUND,CKD,PAN-BROILED                                      '"
"'BEEF,TOP SIRLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD                                '"
"'BABYFOOD,MEAT,CHICK STKS,JR                                                '"
"'TURKEY,YOUNG TOM,WING,MEAT&SKN,RAW                                         '"
"'LOUIS RICH,FRANKS (TURKEY & CHICKEN)                                       '"
"'BEEF,RND,TIP RND,LN,1/4"" FAT,CHOIC,CKD,RSTD                                '"
"'BEEF,RND,TIP RND,LN&FAT,0""FAT,ALL GRDS,CKD,RSTD                            '"
"'BEEF,TOP SIRLOIN,LN,0""FAT,CHOIC,CKD,BRLD                                   '"
"'BEEF,RND,TOP RND,LN&FAT,1/2""FAT,PRIME,RAW                                  '"
"'BEEF,FLANK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD                               '"
"'BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN,0"" FAT,CHOIC,CKD,GRILLED                '"
"'VEAL,CUBED FOR STEW (LEG&SHLDR),LN,CKD,BRSD                                '"
"'GAME MEAT,BEEFALO,COMP OF CUTS,CKD,RSTD                                    '"
"'LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN,1/8""FAT,CKD,BRLD                '"
"'MCDONALD'S,HOT CARAMEL SUNDAE                                              '"
"'BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0"" FAT,CHOIC,CKD,GRLD                 '"
"'BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,CKD,BRLD                     '"
"'DESSERT TOPPING,PDR,1.5 OZ PREP W/1/2 CUP MILK                             '"
"'TURKEY,ALL CLASSES,BREAST,MEAT&SKN,CKD,RSTD                                '"
"'TURKEY,YOUNG TOM,BREAST,MEAT&SKN,CKD,RSTD                                  '"
"'SAUCE,NESTLE,ORTEGA MILD NACHO CHS SAU,RTS                                 '"
"'PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN&FAT,CKD,BRSD                      '"
"'BEEF,SHRT LOIN,TOP LOIN,LN,1/4""FAT,PRIME,RAW                               '"
"'BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD                    '"
"'BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW                               '"
"'BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,SEL,RAW                                    '"
"'ABALONE,MXD SP,CKD,FRIED                                                   '"
"'USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD                       '"
"'TACO BELL,BURRITO SUPREME W/ BF                                            '"
"'BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 1/4"" FAT,ALL GRDS,CKD,BRSD                '"
"'BEEF,SHRT LOIN,TOP LOIN LN,1/8"" FAT,ALL GRDS,CKD,BRLD                      '"
"'BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,CKD,BRSD                            '"
"'LUNCHEON SLICES,MEATLESS                                                   '"
"'CHICKEN,BROILERS OR FRYERS,MEAT ONLY,RSTD                                  '"
"'PORK,CURED,HAM,REG (APPROX 13% FAT),CND,UNHTD                              '"
"'PRK,FRSH,TOP LOIN (CHPS),BNLESS,ENHCD,LN & FAT,CKD,PAN-BRLD                '"
"'POTATO PUFFS,FRZ,OVEN-HEATED                                               '"
"'BEEF,RND,TOP RND,LN,0""FAT,SEL,CKD,BRSD                                     '"
"'MILKFISH,COOKED,DRY HEAT                                                   '"
"'TROUT,MXD SP,CKD,DRY HEAT                                                  '"
"'LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,CKD,RSTD                   '"
"'FAST FOODS,SUBMARINE SNDWCH,W/RST BF                                       '"
"'MCDONALD'S,HOT MUSTARD SAU                                                 '"
"'FISH,SALMON,KING (CHINOOK),RAW (ALASKA NATIVE)                             '"
"'CHICKEN,BROILERS OR FRYERS,LEG,MEAT ONLY,CKD,RSTD                          '"
"'TURKEY,YOUNG TOM,LT MEAT,MEAT&SKN,CKD,RSTD                                 '"
"'GRAVY,CUSTOM FOODS,RED LABEL AU JUS BASE,DRY                               '"
"'HORMEL SPAM,LT LUNCH MT,PORK & CHICK,MINCED,CND,VIT C ADDED                '"
"'PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,RAW                         '"
"'PORK,CURED,HAM W/ NAT JUICES,SHANK,BONE-IN,LN & FAT,UNHTD                  '"
"'PORK,CURED,HAM W/ NAT JUICES,SHANK,BONE-IN,LN & FAT,HTD,RSTD               '"
"'BREADFRUIT SEEDS,RAW                                                       '"
"'BEEF,RND,FULL CUT,LN&FAT,1/4""FAT,SEL,RAW                                   '"
"'BEEF,RND,FULL CUT,LN,1/4""FAT,CHOIC,CKD,BRLD                                '"
"'BEEF,VAR MEATS & BY-PRODUCTS,LIVER,CKD,BRSD                                '"
"'BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,USDA SEL,CKD,BRSD                  '"
"'TROPICANA TWISTER ORANGE STRAWBERRY BANANA DRK,FRZ CONC                    '"
"'LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,CKD,RSTD                      '"
"'VEAL,SHANK (FORE&HIND),LN&FAT,CKD,BRSD                                     '"
"'GAME MEAT,DEER,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD                           '"
"'BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN,0"" FAT,CH,CKD,GRILLED                 '"
"'BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,CH,CKD,GRILLED                 '"
"'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,CKD,FRIED                     '"
"'CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,CKD,STWD                      '"
"'QUAIL,MEAT AND SKIN,RAW                                                    '"
"'TURKEY,YOUNG HEN,DK MEAT,MEAT ONLY,CKD,RSTD                                '"
"'CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN W/ EX FIBER                         '"
"'COCONUT CRM,CND (LIQ EXPRESSED FROM GRATED MEAT)                           '"
"'BEEF,SHRT LOIN,TOP LOIN,LN,0""FAT,CHOIC,CKD,BRLD                            '"
"'BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,ALL GRDS,RAW                              '"
"'LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,RSTD                               '"
"'VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD                                  '"
"'LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,CKD,BRLD                                 '"
"'ICE CREAMS,STRAWBERRY                                                      '"
"'MCDONALD'S,BIG 'N TASTY (WITHOUT MAYONNAISE)                               '"
"'WORTHINGTON FOODS,MORNINGSTAR FARMS,SPICY BLACK BEAN BURGER                '"
"'BANQUET CHICK POT PIE,FRZ ENTREE'                                          '"
"'BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,RAW                         '"
"'BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,ALL GRDS,CKD,BRSD                  '"
"'OSCAR MAYER,WIENERS (BEEF FRANKS,LIGHT)                                    '"
"'PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN,CKD,BRLD                          '"
"'BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD                   '"
"'BEEF,TENDERLOIN,LN,0""FAT,ALL GRDS,CKD,BRLD                                 '"
"'BEEF,SHRT LOIN,TOP LOIN,LN&FAT,0""FAT,ALL GRDS,CKD,BRLD                     '"
"'BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,USDA CHOIC,CKD,BRSD                '"
"'BEEF,CHUCK,CLOD STEAK,LN ONLY,1/4"" FAT,USDA CHOIC,CKD,BRSD                 '"
'TEMPEH                                                                     '
"'VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,PAN-FRIED                             '"
"'GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD                    '"
"'GAME MEAT,ELK,GROUND,CKD,PAN-BROILED                                       '"
"'FAST FOODS,TOSTADA,W/BF&CHS                                                '"
"'MCDONALD'S,SCRMBLD EGGS                                                    '"
"'BEEF,GROUND,95% LN MEAT / 5% FAT,CRUMBLES,CKD,PAN-BROWNED                  '"
"'BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,BRLD                                '"
"'BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,CHOIC,CKD,RSTD                         '"
"'CHICKEN,STEWING,GIBLETS,CKD,SIMMRD                                         '"
"'TURKEY,YOUNG HEN,BREAST,MEAT&SKN,CKD,RSTD                                  '"
"'OSCAR MAYER,WIENERS (LIGHT PORK,TURKEY,BEEF)                               '"
"'PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN,CKD,RSTD                        '"
"'BEEF,FLANK,LN,0""FAT,CHOIC,CKD,BRLD                                         '"
"'BEEF,SHRT LOIN,PRTRHS STEAK,LN ONLY,0"" FAT,USDA SEL,CKD,BRLD               '"
"'PANCAKES,PLN,DRY MIX,COMPLETE,PREP                                         '"
"'BEEF,TENDERLOIN,LN,1/8"" FAT,SEL,CKD,BRLD                                   '"
"'SEAL,BEARDED (OOGRUK),MEAT,LO QUADRANT,RAW (ALASKA NATIVE)                 '"
'SOYBURGER                                                                  '
"'CREAM,FLUID,LT (COFFEE CRM OR TABLE CRM)                                   '"
"'CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,FRIED                     '"
"'CHICKEN,BROILERS OR FRYERS,THIGH,MEAT ONLY,CKD,STWD                        '"
"'PORK,CURED,HAM,CNTR SLICE,COUNTRY-STYLE,LN,RAW                             '"
"'BEEF,CHUCK,ARM POT RST,LN,0""FAT,SEL,CKD,BRSD                               '"
"'BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW                                 '"
"'HERRING,PACIFIC,RAW                                                        '"
"'SABLEFISH,RAW                                                              '"
"'LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW                             '"
"'LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN&FAT,1/8""FAT,RAW                '"
"'BREAD,BOSTON BROWN,CANNED                                                  '"
"'BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,CKD,BRLD                '"
"'BREAD,KNEEL DOWN (NAVAJO)                                                  '"
"'EGG,WHL,CKD,FRIED                                                          '"
"'TURKEY,ALL CLASSES,BACK,MEAT&SKN,RAW                                       '"
"'LUNCHEON MEAT,PORK&CHICK,MINCED,CND,INCL SPAM LITE                         '"
"'TURKEY SAUSAGE,FRSH,CKD                                                    '"
"'CHESTNUTS,EUROPEAN,RAW,PEELED                                              '"
"'BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED                             '"
"'BEEF,RND,TIP RND,LN&FAT,0""FAT,CHOIC,CKD,RSTD                               '"
"'BEEF,RND,TOP RND,LN,1/4""FAT,SEL,CKD,BRSD                                   '"
"'TEMPEH,CKD                                                                 '"
"'LAMB,NZ,IMP,FRZ,RIB,LN,CKD,RSTD                                            '"
"'VEAL,COMP OF RTL CUTS,LN,CKD                                               '"
"'ROLLS,HAMBURGER OR HOTDOG,RED-CAL                                          '"
"'ICE CREAMS,BREYERS,ALL NAT LT MINT CHOC CHIP                               '"
"'FAST FOODS,SUNDAE,CARAMEL                                                  '"
"'FAST FOODS,ENCHILADA,W/CHS                                                 '"
"'MCDONALD'S,NEWMAN'S OWN COBB DRSNG                                         '"
"'BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,USDA SEL,CKD,RSTD                      '"
"'BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,CKD,BRSD                       '"
"'CHEESE SAU,PREP FROM RECIPE                                                '"
"'CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,CKD,RSTD                        '"
"'TURKEY,ALL CLASSES,LT MEAT,MEAT&SKN,CKD,RSTD                               '"
"'TURKEY,ALL CLASSES,WING,MEAT&SKN,RAW                                       '"
"'PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN,CKD,BRSD                         '"
"'COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)                      '"
"'BEEF,RND,TOP RND,LN,0"" FAT,CHOIC,CKD,BRLD                                  '"
"'SHAD,AMERICAN,RAW                                                          '"
"'OYSTER,EASTERN,CKD,BREADED&FRIED                                           '"
"'GAME MEAT,RABBIT,DOMESTICATED,COMP OF CUTS,CKD,RSTD                        '"
"'FAST FOODS,BURRITO,W/BNS,CHS,&CHILI PEPPERS                                '"
"'FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG                   '"
"'MEATBALLS,MEATLESS                                                         '"
'VEGETARIAN MEATLOAF OR PATTIES                                             '
"'SOUP,CHICK BROTH CUBES,DEHYD,DRY                                           '"
"'PORK,FRSH,LOIN,WHL,LN&FAT,RAW                                              '"
"'PORK,FRSH,LOIN,SIRLOIN (ROASTS),BNLESS,LN,CKD,RSTD                         '"
"'POTATOES,BKD,SKN,WO/SALT                                                   '"
"'POTATOES,BKD,SKN,W/ SALT                                                   '"
"'BEEF,CURED,CORNED BF,BRISKET,RAW                                           '"
"'BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,SEL,CKD,BRLD                        '"
"'BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,USDA CHOIC,CKD,BRLD                  '"
"'BEEF,SHRT LOIN,T-BONE STEAK,LN,1/4"" FAT,USDA SEL,CKD,BRLD                  '"
"'BEEF,BRISKET,FLAT HALF,LN,0"" FAT,SEL,CKD,BRSD                              '"
"'BEEF,RND,EYE OF RND,LN,1/2""FAT,PRIME,CKD,RSTD                              '"
"'BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,RAW                                 '"
"'BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,CKD,RSTD                 '"
"'WELCH'S ORCHARD TROPICALS PASSION FRUIT DRK,FRZ CONC                       '"
"'KRAFT,KOOL-AID UNSWTND SOFT DRK MIX TROPICAL PUNCH,PDR                     '"
"'TUNA,LT,CND IN OIL,DRND SOL                                                '"
"'TUNA,LT,CND IN OIL,WO/SALT,DRND SOL                                        '"
"'VEAL,SHLDR,BLADE,LN,CKD,BRSD                                               '"
"'BREAD,RED-CAL,WHEAT                                                        '"
'KELLOGG'S EGGO GOLDEN OAT WAFFLES                                          '
"'GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT                                     '"
"'WHEAT,SPROUTED                                                             '"
"'TURKEY,ALL CLASSES,GIBLETS,CKD,SIMMRD,SOME GIBLET FAT                      '"
"'TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,CKD,RSTD                            '"
"'POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS WO/SKN,RAW                   '"
"'PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN,CKD,RSTD                      '"
"'PORK,FRSH,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW                               '"
"'POTATOES,FRENCH FR,SHOESTRNG,SALT ADDED IN PROC,FRZ,OVEN-HTD               '"
"'BEEF,RND,BTTM RND,LN&FAT,0""FAT,CHOIC,CKD,RSTD                              '"
"'BEEF,RND,TOP RND,LN,0""FAT,ALL GRDS,CKD,BRSD                                '"
"'BEEF,SHRT LOIN,T-BONE STEAK,LN & FAT,1/4"" FAT,USDA SEL,RAW                 '"
"'BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,RAW                                  '"
'MISO                                                                       '
"'LAMB,NZ,IMP,FRZ,LOIN,LN,CKD,BRLD                                           '"
"'VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,BRSD                                       '"
"'ICE CREAMS,CHOC,LT                                                         '"
"'WALRUS,MEAT,RAW (ALASKA NATIVE)                                            '"
"'CHICKEN,CORNISH GAME HENS,MEAT&SKN,RAW                                     '"
"'TURKEY SAUSAGE,RED FAT,BROWN&SERVE,CKD                                     '"
'POULTRY SALAD SNDWCH SPRD                                                  '
"'OSCAR MAYER,BOLOGNA (BEEF LIGHT)                                           '"
"'CEREALS RTE,GENERAL MILLS,FIBER ONE                                        '"
"'CEREALS RTE,QUAKER,KRETSCHMER TSTD WHEAT BRAN                              '"
"'PORK,FRSH,LOIN,CNTR LOIN CHOPS OR ROASTS,BONE-IN,LN&FAT,RAW                '"
